timestamp,ver,AdSize,Country,AdType,Exchange,Impressions,Clicks,Bids_Lost,Bids_Failures
1521565200,AD200,Medium,Canada,Display,DoubleClick,14772.3836,22003.4357,2082.6123,3109.6053
1521568800,AD200,Medium,Canada,Display,DoubleClick,13863.1249,21567.5337,1988.9466,3026.2934
1521572400,AD200,Medium,Canada,Display,DoubleClick,12985.1711,19682.9003,1835.8166,2928.1346
1521576000,AD200,Medium,Canada,Display,DoubleClick,12144.9096,17467.1967,1668.9839,2888.5923
1521579600,AD200,Medium,Canada,Display,DoubleClick,11099.7563,16527.2004,1544.4748,2754.3726
1521583200,AD200,Medium,Canada,Display,DoubleClick,10625.4478,15994.7974,1490.4555,2660.7338
1521586800,AD200,Medium,Canada,Display,DoubleClick,10314.4078,15276.719,1452.7802,2449.7848
1521590400,AD200,Medium,Canada,Display,DoubleClick,10437.4408,15899.1482,1436.375,2480.657
1521594000,AD200,Medium,Canada,Display,DoubleClick,10390.8485,15707.5173,1459.8671,2419.5567
1521597600,AD200,Medium,Canada,Display,DoubleClick,10628.3034,16219.8386,1454.2607,2463.3454
1521601200,AD200,Medium,Canada,Display,DoubleClick,11282.8829,16878.7415,1549.8382,2417.5227
1521604800,AD200,Medium,Canada,Display,DoubleClick,11675.1415,17833.2385,1612.7474,2639.8833
1521608400,AD200,Medium,Canada,Display,DoubleClick,12614.3438,18674.451,1722.8352,2560.5175
1521612000,AD200,Medium,Canada,Display,DoubleClick,12663.2813,18735.1586,1755.2506,2561.9221
1521615600,AD200,Medium,Canada,Display,DoubleClick,13020.6913,19339.4071,1816.2247,2654.4634
1521619200,AD200,Medium,Canada,Display,DoubleClick,13446.9818,20514.1484,1883.2374,2683.3527
1521622800,AD200,Medium,Canada,Display,DoubleClick,13962.1669,21579.2777,2016.1098,2747.0684
1521626400,AD200,Medium,Canada,Display,DoubleClick,14897.2311,22052.7497,2037.1786,2798.5826
1521630000,AD200,Medium,Canada,Display,DoubleClick,14729.4134,22015.2752,2033.2686,2784.285
1521633600,AD200,Medium,Canada,Display,DoubleClick,14600.32,22047.2308,2041.5359,2846.8565
1521637200,AD200,Medium,Canada,Display,DoubleClick,14237.2087,21913.1329,2024.1602,2942.9851
1521640800,AD200,Medium,Canada,Display,DoubleClick,14928.2317,22833.8986,2105.7467,2874.8389
1521644400,AD200,Medium,Canada,Display,DoubleClick,15207.4087,22995.9674,2173.8428,2995.0348
1521648000,AD200,Medium,Canada,Display,DoubleClick,15160.0132,22888.3269,2121.2002,3102.1703
1521651600,AD200,Medium,Canada,Display,DoubleClick,14635.732,21971.6566,2026.013,3027.5863
1521655200,AD200,Medium,Canada,Display,DoubleClick,14105.7458,21256.5146,1984.3714,2958.7325
1521658800,AD200,Medium,Canada,Display,DoubleClick,13030.5752,19390.3396,1785.6565,2965.0681
1521662400,AD200,Medium,Canada,Display,DoubleClick,11807.7182,18488.8182,1695.8475,2827.5846
1521666000,AD200,Medium,Canada,Display,DoubleClick,10849.5583,16212.2786,1551.1552,2738.8017
1521669600,AD200,Medium,Canada,Display,DoubleClick,10492.9224,15518.6244,1482.9013,2623.5969
1521673200,AD200,Medium,Canada,Display,DoubleClick,10584.4486,15994.3544,1462.7368,2557.6307
1521676800,AD200,Medium,Canada,Display,DoubleClick,10697.2307,15699.0136,1405.1989,2423.0316
1521680400,AD200,Medium,Canada,Display,DoubleClick,10329.429,16152.1438,1450.3472,2439.0891
1521684000,AD200,Medium,Canada,Display,DoubleClick,10629.6467,16022.0201,1507.2709,2449.0539
1521687600,AD200,Medium,Canada,Display,DoubleClick,11075.1073,16754.9654,1551.2586,2422.2476
1521691200,AD200,Medium,Canada,Display,DoubleClick,11461.2262,17557.0488,1605.1998,2439.8308
1521694800,AD200,Medium,Canada,Display,DoubleClick,12124.4037,18347.6617,1705.0645,2638.081
1521698400,AD200,Medium,Canada,Display,DoubleClick,12720.934,19447.6968,1745.2389,2543.3296
1521702000,AD200,Medium,Canada,Display,DoubleClick,13203.021,19450.9686,1843.8753,2636.922
1521705600,AD200,Medium,Canada,Display,DoubleClick,13552.5624,20528.2699,1906.3659,2617.8101
1521709200,AD200,Medium,Canada,Display,DoubleClick,14319.206,21614.4421,1974.6951,2727.6019
1521712800,AD200,Medium,Canada,Display,DoubleClick,14606.6095,21965.5441,2033.3478,2825.6715
1521716400,AD200,Medium,Canada,Display,DoubleClick,14646.8616,22010.0189,2049.2162,2828.6489
1521720000,AD200,Medium,Canada,Display,DoubleClick,14542.2096,22214.1186,2054.2836,2935.4251
1521723600,AD200,Medium,Canada,Display,DoubleClick,14492.4848,21489.8314,2033.666,2964.1987
1521727200,AD200,Medium,Canada,Display,DoubleClick,14879.5725,22714.0111,2101.2595,2898.2021
1521730800,AD200,Medium,Canada,Display,DoubleClick,15184.1129,23017.6765,2094.8935,2976.8698
1521734400,AD200,Medium,Canada,Display,DoubleClick,14979.7634,22694.7839,2116.2601,3004.113
1521738000,AD200,Medium,Canada,Display,DoubleClick,14647.948,22016.597,2055.4569,3045.7251
1521741600,AD200,Medium,Canada,Display,DoubleClick,14170.1008,21412.1719,1944.8976,3009.5804
1521745200,AD200,Medium,Canada,Display,DoubleClick,13137.2511,19624.1562,1883.8334,2896.8057
1521748800,AD200,Medium,Canada,Display,DoubleClick,12015.9826,18147.6259,1708.2952,2809.4409
1521752400,AD200,Medium,Canada,Display,DoubleClick,10968.1679,16681.738,1551.1128,2615.3484
1521756000,AD200,Medium,Canada,Display,DoubleClick,10657.2969,15583.3123,1472.2858,2149.8619
1521759600,AD200,Medium,Canada,Display,DoubleClick,10161.6084,15081.564,1454.8631,2045.4062
1521763200,AD200,Medium,Canada,Display,DoubleClick,10417.1925,15708.9705,1509.0176,2047.91
1521766800,AD200,Medium,Canada,Display,DoubleClick,10475.7577,15667.4628,1427.37,2027.8609
1521770400,AD200,Medium,Canada,Display,DoubleClick,10606.2319,15602.8525,1495.0793,2039.2725
1521774000,AD200,Medium,Canada,Display,DoubleClick,11095.0262,16940.9178,1582.4707,2078.1865
1521777600,AD200,Medium,Canada,Display,DoubleClick,11608.002,17116.5554,1636.7629,2046.0286
1521781200,AD200,Medium,Canada,Display,DoubleClick,11933.667,18561.7982,1731.7503,2152.7479
1521784800,AD200,Medium,Canada,Display,DoubleClick,12574.1506,18756.4359,1787.2407,2191.4356
1521788400,AD200,Medium,Canada,Display,DoubleClick,12991.5183,19819.3869,1821.1865,2251.9142
1521792000,AD200,Medium,Canada,Display,DoubleClick,13686.088,20162.1036,1916.6019,2221.76
1521795600,AD200,Medium,Canada,Display,DoubleClick,14073.9489,21441.773,1944.5055,2277.8367
1521799200,AD200,Medium,Canada,Display,DoubleClick,14007.767,21098.4903,1978.9828,2454.7739
1521802800,AD200,Medium,Canada,Display,DoubleClick,14119.7058,21266.8258,1959.3546,2516.4698
1521806400,AD200,Medium,Canada,Display,DoubleClick,14153.7225,21249.6879,1980.9189,2519.7989
1521810000,AD200,Medium,Canada,Display,DoubleClick,14649.1577,21868.597,2044.5039,2532.214
1521813600,AD200,Medium,Canada,Display,DoubleClick,14877.2037,22724.9201,2120.3706,2502.3445
1521817200,AD200,Medium,Canada,Display,DoubleClick,15330.3477,23163.9085,2132.2876,2560.9902
1521820800,AD200,Medium,Canada,Display,DoubleClick,14930.493,22927.2135,2149.377,2609.3134
1521824400,AD200,Medium,Canada,Display,DoubleClick,14770.6781,22161.72,2075.7192,2677.8752
1521828000,AD200,Medium,Canada,Display,DoubleClick,14166.3648,21288.8561,1992.7241,2640.8895
1521831600,AD200,Medium,Canada,Display,DoubleClick,12959.3508,19527.9598,1869.1233,2515.8481
1521835200,AD200,Medium,Canada,Display,DoubleClick,11838.167,18021.5077,1711.825,2470.6717
1521838800,AD200,Medium,Canada,Display,DoubleClick,10982.4817,17108.705,1518.4455,2304.149
1521842400,AD200,Medium,Canada,Display,DoubleClick,10532.8361,16151.7746,1449.1297,2189.4187
1521846000,AD200,Medium,Canada,Display,DoubleClick,10449.4255,15705.0469,1445.9117,2100.4898
1521849600,AD200,Medium,Canada,Display,DoubleClick,10473.072,15868.7304,1488.3386,2139.9606
1521853200,AD200,Medium,Canada,Display,DoubleClick,10610.7246,15550.9369,1477.7354,1988.3009
1521856800,AD200,Medium,Canada,Display,DoubleClick,10521.6561,16247.0249,1494.2763,2002.544
1521860400,AD200,Medium,Canada,Display,DoubleClick,10992.6653,16624.0758,1570.9429,2083.9762
1521864000,AD200,Medium,Canada,Display,DoubleClick,11712.0424,17669.0698,1635.7683,2069.7471
1521867600,AD200,Medium,Canada,Display,DoubleClick,12190.2317,18264.3775,1701.3112,2251.6068
1521871200,AD200,Medium,Canada,Display,DoubleClick,12719.0593,18848.8742,1747.1409,2250.104
1521874800,AD200,Medium,Canada,Display,DoubleClick,12965.4449,20126.9842,1877.2011,2210.2391
1521878400,AD200,Medium,Canada,Display,DoubleClick,13576.9468,20474.8297,1926.4906,2302.6877
1521882000,AD200,Medium,Canada,Display,DoubleClick,14206.8663,21212.012,1999.4069,2266.9821
1521885600,AD200,Medium,Canada,Display,DoubleClick,14361.387,21158.0487,1952.4505,2380.5122
1521889200,AD200,Medium,Canada,Display,DoubleClick,13919.4979,21703.8424,1984.4132,2421.322
1521892800,AD200,Medium,Canada,Display,DoubleClick,13937.7808,21470.3631,1999.2364,2441.1292
1521896400,AD200,Medium,Canada,Display,DoubleClick,14728.5705,22314.7762,2049.0113,2542.0018
1521900000,AD200,Medium,Canada,Display,DoubleClick,15083.1106,22557.3268,2113.9137,2564.4688
1521903600,AD200,Medium,Canada,Display,DoubleClick,15207.5768,22919.7679,2148.5501,2665.1185
1521907200,AD200,Medium,Canada,Display,DoubleClick,14991.2882,22345.205,2141.8626,2649.3951
1521910800,AD200,Medium,Canada,Display,DoubleClick,14712.7891,21987.818,2078.2646,2524.1311
1521914400,AD200,Medium,Canada,Display,DoubleClick,14025.3205,20555.1919,1991.2185,2553.0808
1521918000,AD200,Medium,Canada,Display,DoubleClick,12967.6682,19625.4075,1800.2378,2524.4021
1521921600,AD200,Medium,Canada,Display,DoubleClick,12161.9387,18311.8689,1680.1711,2493.172
1521925200,AD200,Medium,Canada,Display,DoubleClick,11039.4812,16987.17,1540.9641,2273.5723
1521928800,AD200,Medium,Canada,Display,DoubleClick,10411.6608,16129.4813,1541.7745,2604.4076
1521932400,AD200,Medium,Canada,Display,DoubleClick,10550.4579,15735.3874,1472.8197,2532.4926
1521936000,AD200,Medium,Canada,Display,DoubleClick,10360.1286,15882.7051,1475.9042,2446.4197
1521939600,AD200,Medium,Canada,Display,DoubleClick,10245.6397,15837.7331,1469.1212,2390.1533
1521943200,AD200,Medium,Canada,Display,DoubleClick,10290.9409,15691.0947,1471.5046,2524.0083
1521946800,AD200,Medium,Canada,Display,DoubleClick,11216.7989,16872.9965,1528.5365,2463.6555
1521950400,AD200,Medium,Canada,Display,DoubleClick,12034.8133,17638.1344,1636.8026,2595.9111
1521954000,AD200,Medium,Canada,Display,DoubleClick,12417.9246,17989.3771,1674.1976,2588.3951
1521957600,AD200,Medium,Canada,Display,DoubleClick,12643.5502,19054.8613,1754.0059,2538.2927
1521961200,AD200,Medium,Canada,Display,DoubleClick,13292.8205,19965.1107,1841.5141,2685.2199
1521964800,AD200,Medium,Canada,Display,DoubleClick,13590.8318,20970.5732,1895.8854,2740.8946
1521968400,AD200,Medium,Canada,Display,DoubleClick,14298.6524,21399.3828,2018.2485,2711.3996
1521972000,AD200,Medium,Canada,Display,DoubleClick,13905.429,21951.809,1963.8585,2733.8163
1521975600,AD200,Medium,Canada,Display,DoubleClick,14170.3341,21242.8993,1945.6,2900.4591
1521979200,AD200,Medium,Canada,Display,DoubleClick,13945.8076,20841.969,1960.0558,2843.666
1521982800,AD200,Medium,Canada,Display,DoubleClick,14739.6688,21590.1731,2049.0901,2838.2828
1521986400,AD200,Medium,Canada,Display,DoubleClick,14802.8298,22609.6528,2045.0278,2986.3342
1521990000,AD200,Medium,Canada,Display,DoubleClick,15363.8133,23224.129,2117.3975,2888.9513
1521993600,AD200,Medium,Canada,Display,DoubleClick,15043.28,22549.688,2149.2463,2986.7634
1521997200,AD200,Medium,Canada,Display,DoubleClick,14678.1473,21967.2416,2066.7442,3065.1072
1522000800,AD200,Medium,Canada,Display,DoubleClick,14235.1318,21117.3075,1939.6574,3025.9294
1522004400,AD200,Medium,Canada,Display,DoubleClick,12946.3741,19803.808,1840.2846,2955.0606
1522008000,AD200,Medium,Canada,Display,DoubleClick,12025.1405,18415.3117,1660.1241,2820.3899
1522011600,AD200,Medium,Canada,Display,DoubleClick,10880.369,16169.4219,1570.2973,2722.0079
1522015200,AD200,Medium,Canada,Display,DoubleClick,10908.835,15957.0446,1472.7643,2625.1156
1522018800,AD200,Medium,Canada,Display,DoubleClick,10249.8621,15868.0004,1447.2238,2452.1567
1522022400,AD200,Medium,Canada,Display,DoubleClick,10592.6164,16116.5238,1446.2829,2461.8241
1522026000,AD200,Medium,Canada,Display,DoubleClick,10538.3642,15492.3123,1485.9777,2434.3404
1522029600,AD200,Medium,Canada,Display,DoubleClick,10486.0542,16541.4059,1466.8703,2414.1496
1522033200,AD200,Medium,Canada,Display,DoubleClick,11451.7672,16450.1101,1592.9704,2507.2241
1522036800,AD200,Medium,Canada,Display,DoubleClick,11770.2845,17662.5017,1623.9101,2471.4633
1522040400,AD200,Medium,Canada,Display,DoubleClick,11941.4737,18391.2104,1678.5451,2566.1285
1522044000,AD200,Medium,Canada,Display,DoubleClick,12856.704,19616.9751,1759.1213,2633.9407
1522047600,AD200,Medium,Canada,Display,DoubleClick,13544.5386,19731.3643,1850.277,2652.6173
1522051200,AD200,Medium,Canada,Display,DoubleClick,13637.0679,20317.4935,1903.8205,2679.599
1522054800,AD200,Medium,Canada,Display,DoubleClick,14307.3789,21349.7603,1983.2755,2725.6871
1522058400,AD200,Medium,Canada,Display,DoubleClick,14212.4616,21290.2716,1989.2111,2780.7147
1522062000,AD200,Medium,Canada,Display,DoubleClick,14071.1621,20863.9117,1953.9549,2782.0378
1522065600,AD200,Medium,Canada,Display,DoubleClick,14078.7335,21435.8125,1966.3307,2897.4627
1522069200,AD200,Medium,Canada,Display,DoubleClick,14382.8461,21587.5345,2032.3391,2875.0807
1522072800,AD200,Medium,Canada,Display,DoubleClick,14879.7976,22283.3569,2116.5317,2923.8141
1522076400,AD200,Medium,Canada,Display,DoubleClick,15663.5533,22888.0851,2118.355,2967.704
1522080000,AD200,Medium,Canada,Display,DoubleClick,15025.5844,22791.6286,2113.1712,3005.003
1522083600,AD200,Medium,Canada,Display,DoubleClick,14634.0097,22744.4224,2067.7112,3011.31
1522087200,AD200,Medium,Canada,Display,DoubleClick,14065.1694,20944.3293,1973.641,3030.6538
1522090800,AD200,Medium,Canada,Display,DoubleClick,13289.079,19631.869,1818.5974,2890.3081
1522094400,AD200,Medium,Canada,Display,DoubleClick,12095.7266,17975.594,1739.173,2942.4557
1522098000,AD200,Medium,Canada,Display,DoubleClick,10944.4276,16431.8739,1520.6709,2819.9164
1522101600,AD200,Medium,Canada,Display,DoubleClick,10466.8617,16191.0981,1487.5183,2620.0558
1522105200,AD200,Medium,Canada,Display,DoubleClick,10206.2056,16120.0264,1458.5188,2471.6297
1522108800,AD200,Medium,Canada,Display,DoubleClick,10264.1115,15614.3347,1452.6084,2431.5179
1522112400,AD200,Medium,Canada,Display,DoubleClick,10572.4568,15829.8053,1477.7063,2426.7567
1522116000,AD200,Medium,Canada,Display,DoubleClick,10488.9521,15778.4907,1473.8458,2394.0824
1522119600,AD200,Medium,Canada,Display,DoubleClick,11183.9911,16729.2241,1560.4073,2487.6285
1522123200,AD200,Medium,Canada,Display,DoubleClick,11794.1599,17621.6066,1628.6738,2486.9465
1522126800,AD200,Medium,Canada,Display,DoubleClick,12035.3192,18254.4361,1694.9152,2543.5271
1522130400,AD200,Medium,Canada,Display,DoubleClick,12463.2735,18907.1674,1780.6099,2638.0987
1522134000,AD200,Medium,Canada,Display,DoubleClick,13275.3936,19992.7138,1904.5425,2631.7806
1522137600,AD200,Medium,Canada,Display,DoubleClick,13681.0424,20536.2577,1886.1383,2677.0521
1522141200,AD200,Medium,Canada,Display,DoubleClick,14276.1968,20817.3617,1979.4123,2710.8083
1522144800,AD200,Medium,Canada,Display,DoubleClick,14707.8693,21923.7388,2028.1012,2868.6289
1522148400,AD200,Medium,Canada,Display,DoubleClick,14703.4581,21776.8947,2070.778,2749.2885
1522152000,AD200,Medium,Canada,Display,DoubleClick,14701.2284,22031.9656,2041.161,2915.4098
1522155600,AD200,Medium,Canada,Display,DoubleClick,14535.3924,21872.4273,2083.1024,2918.4859
1522159200,AD200,Medium,Canada,Display,DoubleClick,14963.0384,22513.5947,2130.9646,2969.952
1522162800,AD200,Medium,Canada,Display,DoubleClick,15409.5496,22494.5944,2123.1013,2967.8226
1522166400,AD200,Medium,Canada,Display,DoubleClick,15288.2515,23092.9064,2142.9312,3031.7369
1522170000,AD200,Medium,Canada,Display,DoubleClick,14723.5504,21684.8172,2036.0712,3078.4739
1522173600,AD200,Medium,Canada,Display,DoubleClick,13955.4496,21014.1202,1953.1365,2907.8759
1522177200,AD200,Medium,Canada,Display,DoubleClick,12857.0101,19464.8977,1841.4138,3003.7426
1522180800,AD200,Medium,Canada,Display,DoubleClick,12039.7685,18409.5467,1685.3053,2827.263
1522184400,AD200,Medium,Canada,Display,DoubleClick,11094.4654,16709.9065,1527.0686,2754.3666
1522188000,AD200,Medium,Canada,Display,DoubleClick,10784.8679,16082.7751,1463.4888,2558.8508
1522191600,AD200,Medium,Canada,Display,DoubleClick,10270.2869,15760.1378,1452.9403,2476.9714
1522195200,AD200,Medium,Canada,Display,DoubleClick,8884.5638,13688.4464,2912.1545,4746.5083
1522198800,AD200,Medium,Canada,Display,DoubleClick,8974.0018,13512.0379,2983.1689,4754.3239
1522202400,AD200,Medium,Canada,Display,DoubleClick,9221.2625,13831.592,3029.4712,4873.4071
1522206000,AD200,Medium,Canada,Display,DoubleClick,9443.9953,14426.4198,3043.6098,5119.8957
1522209600,AD200,Medium,Canada,Display,DoubleClick,9925.8035,14947.3184,3290.0773,5282.1279
1522213200,AD200,Medium,Canada,Display,DoubleClick,10379.514,15600.4082,3413.8911,5128.0768
1522216800,AD200,Medium,Canada,Display,DoubleClick,12521.4794,19331.5787,1782.9949,2567.658
1522220400,AD200,Medium,Canada,Display,DoubleClick,13220.4925,19977.344,1845.4425,2609.6758
1522224000,AD200,Medium,Canada,Display,DoubleClick,13977.3905,20534.2886,1907.2378,2663.3218
1522227600,AD200,Medium,Canada,Display,DoubleClick,14041.3228,21416.3371,1969.6578,2689.7235
1522231200,AD200,Medium,Canada,Display,DoubleClick,14463.1404,22045.0205,2032.8385,2795.4602
1522234800,AD200,Medium,Canada,Display,DoubleClick,14728.1566,22147.9744,2035.0357,2808.4618
1522238400,AD200,Medium,Canada,Display,DoubleClick,14580.3594,22577.1826,2036.2433,2856.7121
1522242000,AD200,Medium,Canada,Display,DoubleClick,14417.8327,21601.2843,2070.1303,2901.354
1522245600,AD200,Medium,Canada,Display,DoubleClick,15090.9267,22917.9749,2083.652,3004.2281
1522249200,AD200,Medium,Canada,Display,DoubleClick,15323.6901,22831.2953,2121.8142,2979.0941
1522252800,AD200,Medium,Canada,Display,DoubleClick,15181.8066,22474.2446,2111.3157,3096.5972
1522256400,AD200,Medium,Canada,Display,DoubleClick,14572.6033,22398.8075,2067.4507,3019.6805
1522260000,AD200,Medium,Canada,Display,DoubleClick,13670.078,21354.4212,1966.9938,3075.4738
1522263600,AD200,Medium,Canada,Display,DoubleClick,13018.0633,20153.7881,1825.851,2840.1072
1522267200,AD200,Medium,Canada,Display,DoubleClick,11954.543,18422.7313,1742.0404,2778.5425
1522270800,AD200,Medium,Canada,Display,DoubleClick,11186.2946,16889.672,1527.7634,2773.7927
1522274400,AD200,Medium,Canada,Display,DoubleClick,10551.1946,15781.1152,1463.331,2582.9821
1522278000,AD200,Medium,Canada,Display,DoubleClick,10256.5871,15816.9267,1481.637,2462.0194
1522281600,AD200,Medium,Canada,Display,DoubleClick,10209.3293,15404.5887,1482.8655,2448.0571
1522285200,AD200,Medium,Canada,Display,DoubleClick,10524.0941,15914.3464,1470.9534,2364.3488
1522288800,AD200,Medium,Canada,Display,DoubleClick,10600.305,16096.7352,1450.167,2364.7303
1522292400,AD200,Medium,Canada,Display,DoubleClick,11010.5654,16502.6736,1586.6578,2427.2976
1522296000,AD200,Medium,Canada,Display,DoubleClick,11749.5785,17735.165,1614.9318,2512.3786
1522299600,AD200,Medium,Canada,Display,DoubleClick,11876.0544,17827.3512,1684.23,2468.0693
1522303200,AD200,Medium,Canada,Display,DoubleClick,12764.0191,18560.2154,1793.9816,2613.9902
1522306800,AD200,Medium,Canada,Display,DoubleClick,13292.5782,19870.6946,1869.3554,2596.897
1522310400,AD200,Medium,Canada,Display,DoubleClick,13803.9847,20907.7977,1935.2099,2747.0591
1522314000,AD200,Medium,Canada,Display,DoubleClick,14137.0855,21142.2954,1994.7413,2730.1653
1522317600,AD200,Medium,Canada,Display,DoubleClick,14507.6579,21271.9217,1982.9758,2779.44
1522321200,AD200,Medium,Canada,Display,DoubleClick,13615.4265,21388.8649,1961.9455,2857.4956
1522324800,AD200,Medium,Canada,Display,DoubleClick,13606.8545,21210.8402,2005.4655,2825.4821
1522328400,AD200,Medium,Canada,Display,DoubleClick,14570.4006,21869.1475,1978.0623,2895.6904
1522332000,AD200,Medium,Canada,Display,DoubleClick,15146.8979,22493.2625,2140.7209,2980.8032
1522335600,AD200,Medium,Canada,Display,DoubleClick,15307.5675,23154.9105,2135.7117,2938.985
1522339200,AD200,Medium,Canada,Display,DoubleClick,15360.8504,22352.3851,2088.3974,2988.6411
1522342800,AD200,Medium,Canada,Display,DoubleClick,14752.8808,22165.4011,2115.6895,3074.4609
1522346400,AD200,Medium,Canada,Display,DoubleClick,14030.5171,21346.0336,1912.1347,2979.5339
1522350000,AD200,Medium,Canada,Display,DoubleClick,13082.1101,19705.4732,1832.5342,3006.8059
1522353600,AD200,Medium,Canada,Display,DoubleClick,12063.5537,18617.1807,1675.53,2944.9248
1522357200,AD200,Medium,Canada,Display,DoubleClick,10660.1528,16511.6657,1539.5737,2658.5773
1522360800,AD200,Medium,Canada,Display,DoubleClick,10313.5141,15830.6954,1467.0985,2570.9198
1522364400,AD200,Medium,Canada,Display,DoubleClick,10259.2768,15567.7518,1455.3471,2153.8769
1522368000,AD200,Medium,Canada,Display,DoubleClick,10624.16,15801.9731,1489.0559,2018.7538
1522371600,AD200,Medium,Canada,Display,DoubleClick,10384.5577,16125.8112,1446.3243,2007.1546
1522375200,AD200,Medium,Canada,Display,DoubleClick,10721.7858,16173.2422,1444.5559,2068.1054
1522378800,AD200,Medium,Canada,Display,DoubleClick,10989.0465,17058.9538,1551.4413,2036.3785
1522382400,AD200,Medium,Canada,Display,DoubleClick,11314.1334,17460.2924,1635.074,2117.7974
1522386000,AD200,Medium,Canada,Display,DoubleClick,12152.7111,18074.199,1693.21,2178.4546
1522389600,AD200,Medium,Canada,Display,DoubleClick,12398.6099,19177.7112,1814.5823,2186.2725
1522393200,AD200,Medium,Canada,Display,DoubleClick,12963.1735,19886.4055,1858.4917,2215.8683
1522396800,AD200,Medium,Canada,Display,DoubleClick,13697.5802,20561.8393,1928.5681,2333.4737
1522400400,AD200,Medium,Canada,Display,DoubleClick,13886.848,21614.0315,1987.395,2431.0682
1522404000,AD200,Medium,Canada,Display,DoubleClick,14938.653,21710.9173,2032.7345,2419.0888
1522407600,AD200,Medium,Canada,Display,DoubleClick,14781.6525,21805.6133,2087.2003,2389.9439
1522411200,AD200,Medium,Canada,Display,DoubleClick,14872.9408,22034.5597,2021.9255,2449.109
1522414800,AD200,Medium,Canada,Display,DoubleClick,14409.9246,22402.0069,1984.3629,2460.8437
1522418400,AD200,Medium,Canada,Display,DoubleClick,15070.8823,22745.2942,2107.1818,2584.3082
1522422000,AD200,Medium,Canada,Display,DoubleClick,15271.1271,23178.9492,2145.7563,2509.8861
1522425600,AD200,Medium,Canada,Display,DoubleClick,15100.2654,22909.5212,2155.6714,2665.0563
1522429200,AD200,Medium,Canada,Display,DoubleClick,14615.9533,22556.5377,2073.7585,2706.2749
1522432800,AD200,Medium,Canada,Display,DoubleClick,13911.8703,21767.2132,1941.2149,2541.8671
1522436400,AD200,Medium,Canada,Display,DoubleClick,13334.1434,19246.5519,1827.2253,2487.5097
1522440000,AD200,Medium,Canada,Display,DoubleClick,12305.1971,18186.6003,1667.3048,2523.0626
1522443600,AD200,Medium,Canada,Display,DoubleClick,11149.7163,16601.0317,1558.8324,2405.7444
1522447200,AD200,Medium,Canada,Display,DoubleClick,10513.8025,15653.1267,1460.5371,2267.9635
1522450800,AD200,Medium,Canada,Display,DoubleClick,10428.1038,15505.9592,1455.2055,2091.0433
1522454400,AD200,Medium,Canada,Display,DoubleClick,10392.7302,15927.3282,1448.5703,2113.6857
1522458000,AD200,Medium,Canada,Display,DoubleClick,10631.2335,15655.5354,1438.7514,1994.2176
1522461600,AD200,Medium,Canada,Display,DoubleClick,10680.302,15670.1994,1458.5057,1984.4296
1522465200,AD200,Medium,Canada,Display,DoubleClick,11143.2314,16827.7611,1594.1244,1997.5172
1522468800,AD200,Medium,Canada,Display,DoubleClick,11539.3204,17269.5021,1629.2711,2116.1702
1522472400,AD200,Medium,Canada,Display,DoubleClick,11862.0289,18592.0048,1648.7464,2204.6507
1522476000,AD200,Medium,Canada,Display,DoubleClick,12945.257,19071.2042,1758.3839,2250.7414
1522479600,AD200,Medium,Canada,Display,DoubleClick,13121.0976,19883.9447,1821.7888,2178.2047
1522483200,AD200,Medium,Canada,Display,DoubleClick,13680.1712,20768.618,1904.4404,2332.5814
1522486800,AD200,Medium,Canada,Display,DoubleClick,14020.8284,21235.7938,1962.2412,2343.5849
1522490400,AD200,Medium,Canada,Display,DoubleClick,14047.9075,21261.6676,1969.4047,2377.5572
1522494000,AD200,Medium,Canada,Display,DoubleClick,14194.5637,20916.2121,1921.572,2406.1439
1522497600,AD200,Medium,Canada,Display,DoubleClick,13914.1373,21226.0194,1927.8509,2443.5842
1522501200,AD200,Medium,Canada,Display,DoubleClick,14547.679,21542.6502,2015.786,2517.3928
1522504800,AD200,Medium,Canada,Display,DoubleClick,15200.2568,22432.3297,2063.2481,2586.1548
1522508400,AD200,Medium,Canada,Display,DoubleClick,15123.2988,23460.9688,2146.7165,2668.1992
1522512000,AD200,Medium,Canada,Display,DoubleClick,14946.5327,23289.587,2160.9455,2682.9097
1522515600,AD200,Medium,Canada,Display,DoubleClick,14624.6997,22268.699,2109.6303,2633.8433
1522519200,AD200,Medium,Canada,Display,DoubleClick,14305.2346,21596.312,1921.688,2591.5391
1522522800,AD200,Medium,Canada,Display,DoubleClick,12848.2664,19853.66,1833.0705,2557.9953
1522526400,AD200,Medium,Canada,Display,DoubleClick,12149.1539,17963.9608,1691.6804,2496.3515
1522530000,AD200,Medium,Canada,Display,DoubleClick,11007.2343,16803.3603,1569.0013,2301.3505
1522533600,AD200,Medium,Canada,Display,DoubleClick,10710.2407,15478.9069,1466.222,2599.6055
1522537200,AD200,Medium,Canada,Display,DoubleClick,10436.2595,15945.3647,1422.9196,2447.9595
1522540800,AD200,Medium,Canada,Display,DoubleClick,10675.5972,15949.3586,1481.4933,2482.1387
1522544400,AD200,Medium,Canada,Display,DoubleClick,10271.4191,15444.2473,1455.3442,2357.302
1522548000,AD200,Medium,Canada,Display,DoubleClick,10649.1559,15757.6378,1515.3703,2406.721
1522551600,AD200,Medium,Canada,Display,DoubleClick,11324.3707,16778.4674,1536.0478,2465.7542
