timestamp,ver,RideType,City,Device_Type,OS_Version,Ride_Cancellations,Rides_Completed,Ride_Request_WaitTime,Driver_Request_API_Errors
1516338000,RS200,Premium,New_York,Mobile,Android,9264.6452,13963.2367,4765.8653,2217.052
1516341600,RS200,Premium,New_York,Mobile,Android,9486.8332,14434.9612,5025.7607,2342.6028
1516345200,RS200,Premium,New_York,Mobile,Android,9711.8841,15344.459,5109.6395,2417.1296
1516348800,RS200,Premium,New_York,Mobile,Android,9912.5861,15421.3616,5266.7922,2515.267
1516352400,RS200,Premium,New_York,Mobile,Android,9650.1717,16538.3659,5430.7919,2564.2484
1516356000,RS200,Premium,New_York,Mobile,Android,10089.842,16180.9453,5387.5355,2597.294
1516359600,RS200,Premium,New_York,Mobile,Android,10175.5079,15786.2388,5445.0084,2616.3708
1516363200,RS200,Premium,New_York,Mobile,Android,10406.3333,16110.475,5330.3569,2576.9545
1516366800,RS200,Premium,New_York,Mobile,Android,10716.403,16777.8065,5699.9879,2657.0391
1516370400,RS200,Premium,New_York,Mobile,Android,10778.502,17277.8667,5866.3934,2729.4161
1516374000,RS200,Premium,New_York,Mobile,Android,10896.89,17583.2928,5879.3755,2759.0569
1516377600,RS200,Premium,New_York,Mobile,Android,11189.0625,17916.2752,5801.0041,2800.7563
1516381200,RS200,Premium,New_York,Mobile,Android,11276.856,17224.2957,5686.0812,2680.5242
1516384800,RS200,Premium,New_York,Mobile,Android,10986.1817,16196.6488,5402.9031,2600.9587
1516388400,RS200,Premium,New_York,Mobile,Android,10839.503,15020.6993,5079.0156,2420.5718
1516392000,RS200,Premium,New_York,Mobile,Android,10404.9959,13918.349,4641.3983,2219.9301
1516395600,RS200,Premium,New_York,Mobile,Android,9796.9454,12985.7036,4222.1155,2107.5012
1516399200,RS200,Premium,New_York,Mobile,Android,9705.969,12197.0587,4103.3721,1942.6139
1516402800,RS200,Premium,New_York,Mobile,Android,8866.6013,11962.2101,4034.1068,1866.5316
1516406400,RS200,Premium,New_York,Mobile,Android,8726.4531,12165.8369,4042.5419,1901.5353
1516410000,RS200,Premium,New_York,Mobile,Android,8547.1304,11869.8136,4108.0724,1893.838
1516413600,RS200,Premium,New_York,Mobile,Android,8650.1422,12238.5989,4070.7105,1931.2454
1516417200,RS200,Premium,New_York,Mobile,Android,8837.4918,12843.5876,4263.2226,2078.0858
1516420800,RS200,Premium,New_York,Mobile,Android,8997.1783,13559.2364,4484.2794,2112.7899
1516424400,RS200,Premium,New_York,Mobile,Android,9146.9971,14134.7621,4635.6153,2244.1395
1516428000,RS200,Premium,New_York,Mobile,Android,9301.6342,14666.4647,4848.4884,2320.6581
1516431600,RS200,Premium,New_York,Mobile,Android,9987.7953,15163.5818,5244.1519,2401.9487
1516435200,RS200,Premium,New_York,Mobile,Android,10035.3509,16176.1376,5195.926,2472.5783
1516438800,RS200,Premium,New_York,Mobile,Android,10255.2322,16215.108,5553.8304,2600.2879
1516442400,RS200,Premium,New_York,Mobile,Android,10026.5809,16940.6852,5597.9242,2683.4586
1516446000,RS200,Premium,New_York,Mobile,Android,10287.456,17028.0038,5691.9935,2672.6034
1516449600,RS200,Premium,New_York,Mobile,Android,10709.5447,16767.3278,5716.3468,2694.2624
1516453200,RS200,Premium,New_York,Mobile,Android,10730.3234,16503.8862,5611.2995,2644.4508
1516456800,RS200,Premium,New_York,Mobile,Android,11138.9143,17733.6219,5844.5769,2790.7738
1516460400,RS200,Premium,New_York,Mobile,Android,10841.1429,17665.9137,5889.4795,2818.4876
1516464000,RS200,Premium,New_York,Mobile,Android,11197.2748,17286.8605,5852.4764,2804.7997
1516467600,RS200,Premium,New_York,Mobile,Android,11500.8674,16922.8751,5673.4928,2698.6674
1516471200,RS200,Premium,New_York,Mobile,Android,10955.7342,16275.7509,5331.0194,2551.4907
1516474800,RS200,Premium,New_York,Mobile,Android,10795.3258,15062.5235,5072.3931,2360.2526
1516478400,RS200,Premium,New_York,Mobile,Android,10572.0931,14284.7919,4853.4903,2190.7406
1516482000,RS200,Premium,New_York,Mobile,Android,9856.5706,12798.7577,4313.7245,2021.9145
1516485600,RS200,Premium,New_York,Mobile,Android,11025.2602,12081.952,3999.276,1948.3871
1516489200,RS200,Premium,New_York,Mobile,Android,10744.6478,12055.8345,3981.5134,1907.8145
1516492800,RS200,Premium,New_York,Mobile,Android,10291.261,12350.2663,4149.3456,1968.4463
1516496400,RS200,Premium,New_York,Mobile,Android,10313.3726,11802.2253,3950.2437,1968.8435
1516500000,RS200,Premium,New_York,Mobile,Android,10264.7657,12548.3161,4072.2872,1940.0231
1516503600,RS200,Premium,New_York,Mobile,Android,10424.1807,12865.532,4442.7396,2058.3191
1516507200,RS200,Premium,New_York,Mobile,Android,10465.5979,13477.7662,4530.6222,2104.402
1516510800,RS200,Premium,New_York,Mobile,Android,10940.2726,14136.735,4632.5217,2241.2515
1516514400,RS200,Premium,New_York,Mobile,Android,10616.4581,14517.3865,4961.6793,2364.2238
1516518000,RS200,Premium,New_York,Mobile,Android,11246.8389,15267.7296,5096.2605,2422.3277
1516521600,RS200,Premium,New_York,Mobile,Android,11201.6607,15789.7553,5278.7509,2505.1186
1516525200,RS200,Premium,New_York,Mobile,Android,11659.1462,16476.0556,5467.0828,2571.0212
1516528800,RS200,Premium,New_York,Mobile,Android,11685.5077,16140.894,5362.7841,2613.572
1516532400,RS200,Premium,New_York,Mobile,Android,11653.1069,16059.5047,5434.6859,2579.6418
1516536000,RS200,Premium,New_York,Mobile,Android,11971.2821,16289.9997,5472.3972,2572.0959
1516539600,RS200,Premium,New_York,Mobile,Android,12324.6085,17192.7387,5665.7523,2683.2072
1516543200,RS200,Premium,New_York,Mobile,Android,12536.1041,17456.7542,5819.9215,2694.8576
1516546800,RS200,Premium,New_York,Mobile,Android,12496.8736,17648.9709,5995.3434,2817.191
1516550400,RS200,Premium,New_York,Mobile,Android,12883.4085,17587.436,5858.5454,2786.8602
1516554000,RS200,Premium,New_York,Mobile,Android,13173.9242,17235.316,5732.7408,2709.113
1516557600,RS200,Premium,New_York,Mobile,Android,12878.5627,16032.2976,5502.4356,2623.9372
1516561200,RS200,Premium,New_York,Mobile,Android,12755.3241,15264.8326,4987.3676,2349.8884
1516564800,RS200,Premium,New_York,Mobile,Android,12163.5683,13601.2999,4663.325,2233.0752
1516568400,RS200,Premium,New_York,Mobile,Android,11287.3687,12873.5585,4223.8625,1997.8146
1516572000,RS200,Premium,New_York,Mobile,Android,10961.3153,12358.3271,4210.5412,1925.1303
1516575600,RS200,Premium,New_York,Mobile,Android,10531.8924,12048.0208,3909.9099,1884.4965
1516579200,RS200,Premium,New_York,Mobile,Android,10404.7395,12536.8256,4057.2542,1976.114
1516582800,RS200,Premium,New_York,Mobile,Android,10052.0413,12122.8827,3997.188,1942.3366
1516586400,RS200,Premium,New_York,Mobile,Android,10361.6808,11738.1228,4077.5637,1923.4365
1516590000,RS200,Premium,New_York,Mobile,Android,10705.2767,13324.0459,4299.2039,2029.0841
1516593600,RS200,Premium,New_York,Mobile,Android,10549.3336,13611.4505,4577.3017,2086.5877
1516597200,RS200,Premium,New_York,Mobile,Android,10961.2488,14142.9702,4788.8275,2264.0788
1516600800,RS200,Premium,New_York,Mobile,Android,11180.8474,14811.5053,4973.2186,2327.9505
1516604400,RS200,Premium,New_York,Mobile,Android,11111.1356,15477.2511,5078.4025,2343.609
1516608000,RS200,Premium,New_York,Mobile,Android,11076.4875,15679.3032,5259.0634,2483.8585
1516611600,RS200,Premium,New_York,Mobile,Android,11611.3536,16199.622,5602.7477,2575.081
1516615200,RS200,Premium,New_York,Mobile,Android,11919.1778,16620.6356,5850.3438,2695.784
1516618800,RS200,Premium,New_York,Mobile,Android,11959.9872,16746.4485,5685.3705,2705.0261
1516622400,RS200,Premium,New_York,Mobile,Android,12222.0257,16734.241,5627.8004,2614.7827
1516626000,RS200,Premium,New_York,Mobile,Android,12194.8786,16640.7313,5571.6058,2664.0615
1516629600,RS200,Premium,New_York,Mobile,Android,12461.6148,17536.3637,5864.112,2765.5627
1516633200,RS200,Premium,New_York,Mobile,Android,12790.831,17306.8052,5958.2424,2786.3297
1516636800,RS200,Premium,New_York,Mobile,Android,12805.692,17609.2459,5944.0402,2766.8424
1516640400,RS200,Premium,New_York,Mobile,Android,12926.1406,17174.4998,5712.7947,2671.6361
1516644000,RS200,Premium,New_York,Mobile,Android,12653.9935,16189.9004,5497.8466,2595.6842
1516647600,RS200,Premium,New_York,Mobile,Android,12403.5695,15415.2117,5043.3298,2373.7154
1516651200,RS200,Premium,New_York,Mobile,Android,12261.9471,14342.2414,4657.6001,2218.1319
1516654800,RS200,Premium,New_York,Mobile,Android,11845.9026,13136.4182,4154.4677,2051.8258
1516658400,RS200,Premium,New_York,Mobile,Android,11228.5161,12349.6849,4142.0351,1926.2326
1516662000,RS200,Premium,New_York,Mobile,Android,10580.4161,11906.9303,4104.4653,1874.3797
1516665600,RS200,Premium,New_York,Mobile,Android,10204.0882,12038.0222,3995.1721,1930.7025
1516669200,RS200,Premium,New_York,Mobile,Android,10319.7917,12112.9589,4040.1825,1914.0641
1516672800,RS200,Premium,New_York,Mobile,Android,10481.8226,12794.085,4196.8513,1931.5821
1516676400,RS200,Premium,New_York,Mobile,Android,10245.4662,13211.842,4401.2251,2074.1278
1516680000,RS200,Premium,New_York,Mobile,Android,10885.9457,13429.7353,4510.8821,2153.4295
1516683600,RS200,Premium,New_York,Mobile,Android,11023.9281,13952.5027,4599.4908,2254.7136
1516687200,RS200,Premium,New_York,Mobile,Android,11097.356,14888.1173,4774.6739,2331.0374
1516690800,RS200,Premium,New_York,Mobile,Android,11254.74,15007.7816,5030.0986,2432.1704
1516694400,RS200,Premium,New_York,Mobile,Android,11329.8916,15698.0341,5231.0362,2561.2292
1516698000,RS200,Premium,New_York,Mobile,Android,11458.6993,16409.9064,5468.9679,2582.5084
1516701600,RS200,Premium,New_York,Mobile,Android,11813.7473,16316.7563,5426.7218,2602.7091
1516705200,RS200,Premium,New_York,Mobile,Android,12031.6624,16088.622,5475.9298,2589.0226
1516708800,RS200,Premium,New_York,Mobile,Android,12000.0475,16049.3071,5430.5894,2530.1316
1516712400,RS200,Premium,New_York,Mobile,Android,12198.5191,16555.5527,5579.1719,2664.4719
1516716000,RS200,Premium,New_York,Mobile,Android,12750.7853,16968.8361,5792.1904,2738.153
1516719600,RS200,Premium,New_York,Mobile,Android,12769.0338,17698.0968,5829.5912,2787.5402
1516723200,RS200,Premium,New_York,Mobile,Android,12813.5197,17653.9193,5906.4434,2801.2387
1516726800,RS200,Premium,New_York,Mobile,Android,12779.0123,17284.6616,5614.9931,2695.6534
1516730400,RS200,Premium,New_York,Mobile,Android,12801.8372,16309.3992,5526.9242,2568.2341
1516734000,RS200,Premium,New_York,Mobile,Android,12616.3463,14827.7852,4950.1334,2369.7826
1516737600,RS200,Premium,New_York,Mobile,Android,12124.3927,14188.8099,4584.5805,2196.8129
1516741200,RS200,Premium,New_York,Mobile,Android,11396.3984,12493.7392,4281.2202,2029.0792
1516744800,RS200,Premium,New_York,Mobile,Android,11230.8107,12491.3542,4003.4,1966.0138
1516748400,RS200,Premium,New_York,Mobile,Android,10558.447,11943.5143,4039.1472,1911.494
1516752000,RS200,Premium,New_York,Mobile,Android,9977.5618,12184.0094,4156.122,1995.5845
1516755600,RS200,Premium,New_York,Mobile,Android,10238.3899,12153.6313,4106.2543,1893.2666
1516759200,RS200,Premium,New_York,Mobile,Android,10365.5331,12334.1196,4172.572,1946.7221
1516762800,RS200,Premium,New_York,Mobile,Android,10469.0768,13190.7827,4260.1134,2035.7176
1516766400,RS200,Premium,New_York,Mobile,Android,10553.5552,13503.8314,4639.4898,2168.1371
1516770000,RS200,Premium,New_York,Mobile,Android,10991.8511,13965.3822,4739.7345,2211.1009
1516773600,RS200,Premium,New_York,Mobile,Android,11030.6766,14771.8259,4769.1687,2346.5076
1516777200,RS200,Premium,New_York,Mobile,Android,11174.8584,14932.2185,5012.2844,2400.0268
1516780800,RS200,Premium,New_York,Mobile,Android,11388.1864,15852.0592,5292.5569,2520.2029
1516784400,RS200,Premium,New_York,Mobile,Android,11535.6673,16272.3771,5486.4565,2574.6329
1516788000,RS200,Premium,New_York,Mobile,Android,11728.7451,16706.2847,5666.6979,2740.0116
1516791600,RS200,Premium,New_York,Mobile,Android,12294.1627,17183.9801,5733.9624,2667.4166
1516795200,RS200,Premium,New_York,Mobile,Android,12315.8437,17001.3981,5617.2134,2722.6034
1516798800,RS200,Premium,New_York,Mobile,Android,12700.1505,16787.1702,5622.3793,2704.5132
1516802400,RS200,Premium,New_York,Mobile,Android,12470.7091,17187.8808,5794.1721,2799.5047
1516806000,RS200,Premium,New_York,Mobile,Android,12591.8886,17376.5536,5882.9692,2775.0796
1516809600,RS200,Premium,New_York,Mobile,Android,12814.4323,17537.6464,5814.3511,2754.8384
1516813200,RS200,Premium,New_York,Mobile,Android,13057.1134,16997.6641,5752.6483,2677.7795
1516816800,RS200,Premium,New_York,Mobile,Android,12804.764,16179.9347,5516.714,2588.3116
1516820400,RS200,Premium,New_York,Mobile,Android,12488.0873,15044.2501,5064.9143,2350.1122
1516824000,RS200,Premium,New_York,Mobile,Android,12019.0596,14169.86,4674.317,2177.4132
1516827600,RS200,Premium,New_York,Mobile,Android,11543.3324,12803.8277,4183.2801,1961.2502
1516831200,RS200,Premium,New_York,Mobile,Android,11230.392,12128.8445,4089.3041,1942.779
1516834800,RS200,Premium,New_York,Mobile,Android,10834.394,12081.3091,4132.9339,1923.899
1516838400,RS200,Premium,New_York,Mobile,Android,10614.1671,12449.0258,4109.9449,1934.9273
1516842000,RS200,Premium,New_York,Mobile,Android,10399.083,12086.4436,3920.0618,1938.6215
1516845600,RS200,Premium,New_York,Mobile,Android,10456.3863,12563.2177,4091.0791,1997.2046
1516849200,RS200,Premium,New_York,Mobile,Android,10378.2506,12769.5131,4295.3292,2078.377
1516852800,RS200,Premium,New_York,Mobile,Android,10526.4204,13541.1607,4537.6699,2165.6621
1516856400,RS200,Premium,New_York,Mobile,Android,10894.5603,14283.5549,4754.7634,2214.1087
1516860000,RS200,Premium,New_York,Mobile,Android,10855.7659,14811.6338,5004.8019,2340.0737
1516863600,RS200,Premium,New_York,Mobile,Android,11342.282,15259.5069,5100.1423,2413.2569
1516867200,RS200,Premium,New_York,Mobile,Android,11532.0255,15748.9361,5235.6421,2518.8068
1516870800,RS200,Premium,New_York,Mobile,Android,11673.1285,16172.9745,5450.1304,2574.466
1516874400,RS200,Premium,New_York,Mobile,Android,11651.8708,17028.1979,5629.9719,2648.4997
1516878000,RS200,Premium,New_York,Mobile,Android,11987.3543,17015.037,5627.9501,2639.1703
1516881600,RS200,Premium,New_York,Mobile,Android,11873.1328,16828.9792,5797.0089,2656.785
1516885200,RS200,Premium,New_York,Mobile,Android,12498.7761,16751.7476,5716.2801,2690.1868
1516888800,RS200,Premium,New_York,Mobile,Android,12561.0994,17379.8859,5834.8555,2754.6687
1516892400,RS200,Premium,New_York,Mobile,Android,12745.2431,17517.548,5906.6339,2783.6948
1516896000,RS200,Premium,New_York,Mobile,Android,13094.9689,17666.5127,5846.8275,2771.5124
1516899600,RS200,Premium,New_York,Mobile,Android,12853.7807,17028.9418,5730.688,2674.1941
1516903200,RS200,Premium,New_York,Mobile,Android,13007.8622,16324.1012,5378.9878,2617.2201
1516906800,RS200,Premium,New_York,Mobile,Android,12704.3664,15095.9838,5170.1742,2382.098
1516910400,RS200,Premium,New_York,Mobile,Android,12451.9541,13696.6036,4594.242,2240.3402
1516914000,RS200,Premium,New_York,Mobile,Android,11572.7374,12848.0428,4251.959,2022.8211
1516917600,RS200,Premium,New_York,Mobile,Android,9343.3862,12513.2489,4214.7751,1952.356
1516921200,RS200,Premium,New_York,Mobile,Android,8689.4493,12116.0094,4037.2872,1967.8728
1516924800,RS200,Premium,New_York,Mobile,Android,8769.8649,12286.9415,4123.4706,1949.6838
1516928400,RS200,Premium,New_York,Mobile,Android,8464.3077,12275.6295,4034.2693,1935.3111
1516932000,RS200,Premium,New_York,Mobile,Android,8831.8504,12471.9488,4118.6119,1947.1306
1516935600,RS200,Premium,New_York,Mobile,Android,9144.2739,12910.1661,4326.3637,2048.8704
1516939200,RS200,Premium,New_York,Mobile,Android,9100.2544,13337.877,4538.7202,2160.6137
1516942800,RS200,Premium,New_York,Mobile,Android,9410.9287,13931.7265,4733.1685,2208.8141
1516946400,RS200,Premium,New_York,Mobile,Android,9431.2765,14354.677,4807.7599,2342.2935
1516950000,RS200,Premium,New_York,Mobile,Android,9551.139,15225.7932,5142.2726,2422.8513
1516953600,RS200,Premium,New_York,Mobile,Android,9795.7878,15839.5302,5356.6093,2517.945
1516957200,RS200,Premium,New_York,Mobile,Android,10141.2114,16339.5273,5464.6304,2628.3187
1516960800,RS200,Premium,New_York,Mobile,Android,10301.9167,15967.9217,5599.625,2605.2857
1516964400,RS200,Premium,New_York,Mobile,Android,10291.4016,16188.9223,5348.949,2606.3187
1516968000,RS200,Premium,New_York,Mobile,Android,10395.8387,16103.779,5399.6356,2587.895
1516971600,RS200,Premium,New_York,Mobile,Android,10522.0507,16669.0308,5646.6414,2645.9335
1516975200,RS200,Premium,New_York,Mobile,Android,10982.2342,17255.4341,5754.1009,2780.3534
1516978800,RS200,Premium,New_York,Mobile,Android,11262.3181,17921.3147,5887.6575,2766.3584
1516982400,RS200,Premium,New_York,Mobile,Android,11537.2869,17388.0988,5939.606,2786.8603
1516986000,RS200,Premium,New_York,Mobile,Android,11441.9651,17164.1232,5746.9058,2727.8798
1516989600,RS200,Premium,New_York,Mobile,Android,10744.8389,16488.7912,5390.6427,2597.4792
1516993200,RS200,Premium,New_York,Mobile,Android,10981.6658,15239.5952,5098.8518,2340.957
1516996800,RS200,Premium,New_York,Mobile,Android,10551.329,13795.7716,4575.6973,2202.1607
1517000400,RS200,Premium,New_York,Mobile,Android,9910.2315,12643.0573,4286.9028,2008.7462
1517004000,RS200,Premium,New_York,Mobile,Android,9209.1975,12019.6738,4115.062,1956.0096
1517007600,RS200,Premium,New_York,Mobile,Android,8784.7711,12104.2693,3924.693,1936.7266
1517011200,RS200,Premium,New_York,Mobile,Android,8737.5846,12338.1298,4064.591,2006.292
1517014800,RS200,Premium,New_York,Mobile,Android,8609.6863,12326.9082,4073.5362,1925.6244
1517018400,RS200,Premium,New_York,Mobile,Android,8815.2949,12119.1966,4229.1241,1961.4643
1517022000,RS200,Premium,New_York,Mobile,Android,8742.1814,12807.9198,4282.4771,2003.2279
1517025600,RS200,Premium,New_York,Mobile,Android,9176.9677,13555.443,4448.1799,2140.0619
1517029200,RS200,Premium,New_York,Mobile,Android,9551.7033,14134.0799,4699.1921,2188.9509
1517032800,RS200,Premium,New_York,Mobile,Android,9497.4507,14488.0138,5002.2178,2331.1907
1517036400,RS200,Premium,New_York,Mobile,Android,9868.7552,15132.5488,5035.477,2346.0173
1517040000,RS200,Premium,New_York,Mobile,Android,9850.8942,15940.1609,5264.6309,2536.4573
1517043600,RS200,Premium,New_York,Mobile,Android,9973.9436,16212.1392,5448.8413,2614.9458
1517047200,RS200,Premium,New_York,Mobile,Android,9950.6694,16804.1462,5571.8757,2665.4201
1517050800,RS200,Premium,New_York,Mobile,Android,10349.6789,16871.763,5693.6471,2693.1537
1517054400,RS200,Premium,New_York,Mobile,Android,10542.8258,16786.6104,5657.1977,2649.1387
1517058000,RS200,Premium,New_York,Mobile,Android,10607.0908,16801.8023,5608.594,2720.4439
1517061600,RS200,Premium,New_York,Mobile,Android,10641.2012,17475.8785,5880.724,2786.8747
1517065200,RS200,Premium,New_York,Mobile,Android,10878.2856,17394.6246,5940.9674,2777.5577
1517068800,RS200,Premium,New_York,Mobile,Android,11146.6464,17489.8426,5825.8111,2834.3384
1517072400,RS200,Premium,New_York,Mobile,Android,11282.6152,17207.6715,5653.0613,2697.6845
1517076000,RS200,Premium,New_York,Mobile,Android,11065.4938,16239.3299,5446.7001,2579.3621
1517079600,RS200,Premium,New_York,Mobile,Android,10766.1752,15119.9693,5009.3957,2409.244
1517083200,RS200,Premium,New_York,Mobile,Android,10718.1115,13742.0924,4636.4128,2256.2375
1517086800,RS200,Premium,New_York,Mobile,Android,9740.1557,12721.0365,4246.9093,2050.465
1517090400,RS200,Premium,New_York,Mobile,Android,10884.0219,12342.2073,4131.8899,1950.5846
1517094000,RS200,Premium,New_York,Mobile,Android,10591.336,11843.665,4027.9118,1854.704
1517097600,RS200,Premium,New_York,Mobile,Android,10202.3282,11891.0276,4002.2197,1989.2536
1517101200,RS200,Premium,New_York,Mobile,Android,10271.291,11942.1661,3996.1337,1932.4928
1517104800,RS200,Premium,New_York,Mobile,Android,10332.88,12000.1774,4085.0468,1904.0878
1517108400,RS200,Premium,New_York,Mobile,Android,10188.2265,12574.8304,4198.3122,2024.8518
1517112000,RS200,Premium,New_York,Mobile,Android,10568.3818,13332.5078,4527.4203,2096.5645
1517115600,RS200,Premium,New_York,Mobile,Android,10742.1505,14122.5608,4709.8258,2258.0373
1517119200,RS200,Premium,New_York,Mobile,Android,11071.9209,14428.6975,4768.4137,2309.3211
1517122800,RS200,Premium,New_York,Mobile,Android,11189.6626,15144.0986,5059.1259,2429.3258
1517126400,RS200,Premium,New_York,Mobile,Android,11523.9611,15683.4501,5215.7959,2473.8597
1517130000,RS200,Premium,New_York,Mobile,Android,11590.7685,16399.5807,5468.0703,2628.1744
1517133600,RS200,Premium,New_York,Mobile,Android,11994.1475,16352.9731,5498.4651,2534.8826
1517137200,RS200,Premium,New_York,Mobile,Android,12011.0372,16436.4678,5364.5582,2593.575
1517140800,RS200,Premium,New_York,Mobile,Android,11970.3835,16249.4832,5414.1141,2550.1704
1517144400,RS200,Premium,New_York,Mobile,Android,12470.1502,16960.5779,5597.3512,2644.8011
1517148000,RS200,Premium,New_York,Mobile,Android,12813.5082,17565.9943,5851.0046,2706.091
1517151600,RS200,Premium,New_York,Mobile,Android,12576.6268,17456.9472,5974.251,2798.6183
1517155200,RS200,Premium,New_York,Mobile,Android,12752.2283,17166.8276,5889.0563,2783.46
1517158800,RS200,Premium,New_York,Mobile,Android,12864.3839,16732.3056,5752.9567,2719.5519
1517162400,RS200,Premium,New_York,Mobile,Android,12822.3278,16181.2417,5416.9329,2586.9498
1517166000,RS200,Premium,New_York,Mobile,Android,12722.8165,15006.1035,5094.7412,2424.9909
1517169600,RS200,Premium,New_York,Mobile,Android,12339.1929,14255.1256,4703.021,2193.9768
1517173200,RS200,Premium,New_York,Mobile,Android,11320.8699,12735.5587,4312.6965,1973.683
1517176800,RS200,Premium,New_York,Mobile,Android,10877.1552,12397.9853,4032.5788,1961.3675
1517180400,RS200,Premium,New_York,Mobile,Android,10685.1796,12172.997,3983.1974,1946.7437
1517184000,RS200,Premium,New_York,Mobile,Android,10255.348,12098.0155,4089.5626,1902.7795
1517187600,RS200,Premium,New_York,Mobile,Android,10204.5993,12211.7923,4055.6355,1925.2203
1517191200,RS200,Premium,New_York,Mobile,Android,10343.4852,12088.0855,4162.4536,1878.2907
1517194800,RS200,Premium,New_York,Mobile,Android,10459.1345,13041.8623,4281.5334,2074.9338
1517198400,RS200,Premium,New_York,Mobile,Android,10519.4962,13310.2585,4570.741,2133.6569
1517202000,RS200,Premium,New_York,Mobile,Android,10779.6992,13707.2624,4680.1079,2225.2075
1517205600,RS200,Premium,New_York,Mobile,Android,10712.8889,14668.1035,4933.7482,2303.4578
1517209200,RS200,Premium,New_York,Mobile,Android,11369.1343,15247.321,5119.2535,2391.3735
1517212800,RS200,Premium,New_York,Mobile,Android,11636.7113,16111.2403,5298.6787,2498.8963
1517216400,RS200,Premium,New_York,Mobile,Android,11707.5977,16493.2173,5436.9735,2620.6518
1517220000,RS200,Premium,New_York,Mobile,Android,11976.4673,16368.7479,5500.3066,2585.3015
1517223600,RS200,Premium,New_York,Mobile,Android,11887.2153,16373.0076,5364.4246,2557.8181
1517227200,RS200,Premium,New_York,Mobile,Android,11964.5612,16027.7459,5476.4791,2590.3019
1517230800,RS200,Premium,New_York,Mobile,Android,12520.8061,17061.2665,5650.4856,2681.4777
1517234400,RS200,Premium,New_York,Mobile,Android,12453.688,17386.6703,5842.0572,2734.4112
1517238000,RS200,Premium,New_York,Mobile,Android,12639.9185,17445.4753,5814.0235,2843.6268
1517241600,RS200,Premium,New_York,Mobile,Android,12670.8396,17437.6194,5840.6789,2768.7585
1517245200,RS200,Premium,New_York,Mobile,Android,12654.5485,17035.1255,5810.7473,2689.4352
1517248800,RS200,Premium,New_York,Mobile,Android,13119.7611,15994.8176,5409.6344,2536.4564
1517252400,RS200,Premium,New_York,Mobile,Android,12500.9468,14741.6752,5137.9397,2423.6717
1517256000,RS200,Premium,New_York,Mobile,Android,11924.4842,13810.1771,4607.46,2240.9605
1517259600,RS200,Premium,New_York,Mobile,Android,12053.7356,12724.8564,4252.9243,2031.5712
1517263200,RS200,Premium,New_York,Mobile,Android,10805.5515,12197.9232,4018.9732,1922.3027
1517266800,RS200,Premium,New_York,Mobile,Android,10608.3004,12147.2475,3953.6146,1946.733
1517270400,RS200,Premium,New_York,Mobile,Android,10379.9164,12141.6774,4037.6638,1958.4146
1517274000,RS200,Premium,New_York,Mobile,Android,10021.6743,12192.3108,3987.1878,1951.7769
1517277600,RS200,Premium,New_York,Mobile,Android,10102.1971,12666.2282,4130.529,1957.4969
1517281200,RS200,Premium,New_York,Mobile,Android,10517.6911,13420.4913,4300.1139,2056.726
1517284800,RS200,Premium,New_York,Mobile,Android,10605.8898,13677.2274,4431.1848,2139.7718
1517288400,RS200,Premium,New_York,Mobile,Android,11078.8819,13984.0446,4609.0372,2216.0264
1517292000,RS200,Premium,New_York,Mobile,Android,11000.2919,14427.2924,4930.2474,2325.161
1517295600,RS200,Premium,New_York,Mobile,Android,11035.5192,15168.4058,5093.2724,2417.5646
1517299200,RS200,Premium,New_York,Mobile,Android,11605.4445,16300.4696,5298.8621,2503.8111
1517302800,RS200,Premium,New_York,Mobile,Android,11403.7687,16152.6709,5529.3382,2597.8841
1517306400,RS200,Premium,New_York,Mobile,Android,11983.999,16991.1051,5721.4644,2717.1962
1517310000,RS200,Premium,New_York,Mobile,Android,11828.3557,16592.2248,5735.8621,2708.1549
1517313600,RS200,Premium,New_York,Mobile,Android,11953.9845,16799.5924,5589.3123,2699.1441
1517317200,RS200,Premium,New_York,Mobile,Android,12258.6304,16899.0918,5666.1117,2672.0807
1517320800,RS200,Premium,New_York,Mobile,Android,12660.328,17513.3987,5807.9431,2732.9656
1517324400,RS200,Premium,New_York,Mobile,Android,12696.2353,17657.375,5993.5135,2831.1945
1517328000,RS200,Premium,New_York,Mobile,Android,13317.8161,17352.6156,5865.1337,2801.7728
1517331600,RS200,Premium,New_York,Mobile,Android,12885.6217,17105.6808,5704.9477,2703.2649
1517335200,RS200,Premium,New_York,Mobile,Android,12896.2583,16240.3354,5393.9151,2556.8319
1517338800,RS200,Premium,New_York,Mobile,Android,12788.6819,15020.5929,5049.0759,2435.1195
1517342400,RS200,Premium,New_York,Mobile,Android,12363.8532,13932.9415,4679.1418,2186.9911
1517346000,RS200,Premium,New_York,Mobile,Android,11245.2852,13066.4371,4259.999,2057.1385
1517349600,RS200,Premium,New_York,Mobile,Android,10901.1897,12646.4795,4237.7014,1925.8285
1517353200,RS200,Premium,New_York,Mobile,Android,10575.7464,12027.2245,3920.1385,1899.8102
1517356800,RS200,Premium,New_York,Mobile,Android,10373.8813,12171.785,3941.6218,1923.6194
1517360400,RS200,Premium,New_York,Mobile,Android,10222.7731,11922.5136,4060.3608,1928.6249
1517364000,RS200,Premium,New_York,Mobile,Android,10354.8723,12403.0641,4064.4486,1942.6371
